Flight Information:     	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Launch Date:            	                       	Monday, August 21, 2017	   	                   	Launch Time:    	           	5:05:44 PM   	     	End of Ascent:	     	           	12:48:02 AM	        
Station name:           	                       	                       	   	                   	Number of sonde:	           	00608629     	     	              	     	           	           	        
Ground values:          	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Pressure:               	                       	871.7 hPa              	   	                   	Temperature:    	           	27.2 °C      	     	Humidity:     	     	           	33 %       	        
Wind Direction:         	                       	333 °                  	   	                   	Wind Speed:     	           	6 m/s        	     	Cloud group:  	     	           	9////      	        
Position:               	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Longitude:              	                       	-104.382 °             	   	                   	Latitude:       	           	41.915 °     	     	Altitude:     	     	           	1255 m     	        
Staff:                  	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Company:                	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Operator:               	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Events:                 	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Highest Point:          	                       	100.3 hPa              	   	                   	16570 m         	           	             	     	              	     	           	           	        
Tropopauses:            	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Max Winds:              	                       	1.: 183.3 hPa          	   	                   	                	           	             	     	              	     	           	           	        
Remarks:                	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
                        	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Profile Data:           	                       	                       	   	                   	                	           	             	     	              	     	           	           	        
Time                    	P                      	T                      	Hu 	Ws                 	Wd              	Long.      	Lat.         	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs         	D       
[sec]                   	[hPa]                  	[°C]                   	[%]	[m/s]              	[°]             	[°]        	[°]          	[m]  	[m]           	[°C] 	[°C]       	[m/s]      	[kg/m3] 
2272                    	164.1                  	-57.6                  	19 	32.8               	254             	-103.978588	41.944019    	13560	13527         	-69.4	-57.6      	4.9        	0.265248
2274                    	163.8                  	-57.6                  	19 	32.6               	254             	-103.977838	41.944176    	13570	13537         	-69.5	-57.6      	4.9        	0.264872
2276                    	163.6                  	-57.7                  	19 	32.5               	254             	-103.977088	41.944334    	13580	13546         	-69.5	-57.7      	4.9        	0.264497
2278                    	163.3                  	-57.7                  	19 	32.4               	254             	-103.976338	41.944491    	13590	13556         	-69.5	-57.7      	4.9        	0.264122
2280                    	163.1                  	-57.7                  	19 	32.2               	254             	-103.975588	41.944648    	13599	13566         	-69.6	-57.7      	4.9        	0.263762
2282                    	162.8                  	-57.8                  	19 	32.1               	254             	-103.974838	41.944805    	13609	13576         	-69.6	-57.8      	4.9        	0.263411
2284                    	162.6                  	-57.8                  	19 	31.9               	254             	-103.974140	41.944960    	13619	13585         	-69.7	-57.8      	4.9        	0.263060
2286                    	162.3                  	-57.9                  	19 	31.8               	253             	-103.973446	41.945115    	13629	13595         	-69.7	-57.9      	4.9        	0.262710
2288                    	162.1                  	-57.9                  	19 	31.7               	253             	-103.972753	41.945270    	13639	13605         	-69.8	-57.9      	4.9        	0.262372
2290                    	161.8                  	-58.0                  	19 	31.5               	253             	-103.972060	41.945425    	13648	13614         	-69.8	-58.0      	4.7        	0.262034
2292                    	161.6                  	-58.0                  	19 	31.4               	253             	-103.971367	41.945580    	13658	13624         	-69.9	-58.0      	4.7        	0.261696
2294                    	161.3                  	-58.1                  	19 	31.2               	253             	-103.970673	41.945735    	13667	13633         	-70.0	-58.1      	4.7        	0.261366
2296                    	161.1                  	-58.1                  	19 	31.0               	253             	-103.969980	41.945890    	13676	13642         	-70.0	-58.1      	4.7        	0.261037
2298                    	160.9                  	-58.2                  	19 	30.9               	253             	-103.969287	41.946045    	13686	13652         	-70.1	-58.2      	4.7        	0.260709
2300                    	160.6                  	-58.2                  	18 	30.7               	253             	-103.968593	41.946200    	13695	13661         	-70.2	-58.2      	4.7        	0.260381
2302                    	160.4                  	-58.3                  	18 	30.5               	253             	-103.967900	41.946355    	13704	13671         	-70.3	-58.3      	4.7        	0.260053
2304                    	160.1                  	-58.3                  	18 	30.4               	253             	-103.967207	41.946510    	13714	13680         	-70.3	-58.3      	4.7        	0.259725
2306                    	159.9                  	-58.4                  	18 	30.2               	253             	-103.966514	41.946665    	13723	13689         	-70.4	-58.4      	4.7        	0.259398
2308                    	159.7                  	-58.4                  	18 	30.0               	253             	-103.965820	41.946820    	13733	13699         	-70.5	-58.4      	4.7        	0.259061
2310                    	159.4                  	-58.4                  	18 	29.9               	253             	-103.965127	41.946975    	13742	13708         	-70.5	-58.4      	4.7        	0.258725
2312                    	159.2                  	-58.5                  	18 	29.8               	253             	-103.964434	41.947130    	13751	13717         	-70.6	-58.5      	4.7        	0.258390
2314                    	159.0                  	-58.5                  	18 	29.7               	253             	-103.963753	41.947287    	13761	13727         	-70.7	-58.5      	4.7        	0.258054
2316                    	158.7                  	-58.6                  	18 	29.5               	253             	-103.963084	41.947446    	13770	13736         	-70.7	-58.6      	4.7        	0.257720
2318                    	158.5                  	-58.6                  	18 	29.4               	253             	-103.962415	41.947606    	13780	13745         	-70.8	-58.6      	4.7        	0.257388
2320                    	158.3                  	-58.6                  	18 	29.3               	253             	-103.961746	41.947765    	13789	13755         	-70.8	-58.6      	4.7        	0.257054
2322                    	158.0                  	-58.7                  	18 	29.2               	252             	-103.961077	41.947925    	13798	13764         	-70.9	-58.7      	4.6        	0.256717
2324                    	157.8                  	-58.7                  	18 	29.1               	252             	-103.960408	41.948084    	13808	13773         	-70.9	-58.7      	4.6        	0.256381
2326                    	157.6                  	-58.7                  	18 	29.0               	252             	-103.959739	41.948244    	13817	13782         	-71.0	-58.7      	4.6        	0.256047
2328                    	157.3                  	-58.8                  	18 	28.9               	252             	-103.959070	41.948403    	13826	13792         	-71.0	-58.8      	4.6        	0.255712
2330                    	157.1                  	-58.8                  	18 	28.8               	252             	-103.958402	41.948563    	13835	13801         	-71.0	-58.8      	4.6        	0.255378
2332                    	156.9                  	-58.9                  	18 	28.9               	252             	-103.957733	41.948722    	13845	13810         	-71.1	-58.9      	4.6        	0.255044
2334                    	156.6                  	-58.9                  	17 	29.0               	252             	-103.957064	41.948881    	13854	13819         	-71.2	-58.9      	4.6        	0.254710
2336                    	156.4                  	-58.9                  	17 	29.1               	252             	-103.956395	41.949041    	13863	13829         	-71.2	-58.9      	4.6        	0.254375
2338                    	156.2                  	-59.0                  	17 	29.1               	252             	-103.955726	41.949200    	13873	13838         	-71.3	-59.0      	4.6        	0.254041
2340                    	155.9                  	-59.0                  	17 	29.2               	252             	-103.955057	41.949360    	13882	13847         	-71.4	-59.0      	4.6        	0.253707
2342                    	155.7                  	-59.0                  	17 	29.3               	252             	-103.954388	41.949519    	13891	13856         	-71.4	-59.0      	4.6        	0.253374
2344                    	155.5                  	-59.1                  	17 	29.4               	252             	-103.953717	41.949681    	13900	13866         	-71.5	-59.1      	4.6        	0.253041
2346                    	155.2                  	-59.1                  	17 	29.5               	252             	-103.953042	41.949849    	13910	13875         	-71.5	-59.1      	4.6        	0.252708
2348                    	155.0                  	-59.1                  	17 	29.6               	252             	-103.952366	41.950016    	13919	13884         	-71.6	-59.1      	4.6        	0.252366
2350                    	154.8                  	-59.1                  	17 	29.7               	252             	-103.951690	41.950184    	13928	13893         	-71.6	-59.1      	4.7        	0.252023
2352                    	154.6                  	-59.2                  	17 	29.6               	252             	-103.951014	41.950351    	13938	13903         	-71.6	-59.2      	4.7        	0.251681
2354                    	154.3                  	-59.2                  	17 	29.6               	252             	-103.950338	41.950519    	13947	13912         	-71.7	-59.2      	4.7        	0.251338
2356                    	154.1                  	-59.2                  	17 	29.6               	252             	-103.949663	41.950687    	13956	13921         	-71.7	-59.2      	4.7        	0.250995
2358                    	153.9                  	-59.3                  	17 	29.6               	252             	-103.948987	41.950854    	13966	13931         	-71.8	-59.3      	4.7        	0.250653
2360                    	153.6                  	-59.3                  	17 	29.6               	251             	-103.948311	41.951022    	13975	13940         	-71.8	-59.3      	4.7        	0.250311
2362                    	153.4                  	-59.3                  	17 	29.6               	251             	-103.947635	41.951189    	13984	13949         	-71.8	-59.3      	4.7        	0.249969
2364                    	153.2                  	-59.3                  	17 	29.6               	251             	-103.946960	41.951357    	13994	13959         	-71.8	-59.3      	4.7        	0.249628
2366                    	153.0                  	-59.4                  	17 	29.5               	251             	-103.946284	41.951525    	14003	13968         	-71.9	-59.4      	4.7        	0.249287
2368                    	152.7                  	-59.4                  	17 	29.5               	251             	-103.945608	41.951692    	14013	13977         	-71.9	-59.4      	4.7        	0.248947
2370                    	152.5                  	-59.4                  	17 	29.5               	251             	-103.944932	41.951860    	14022	13986         	-71.9	-59.4      	4.7        	0.248607
2372                    	152.3                  	-59.4                  	17 	29.6               	251             	-103.944256	41.952028    	14031	13996         	-72.0	-59.4      	4.7        	0.248267
2374                    	152.1                  	-59.5                  	17 	29.6               	251             	-103.943580	41.952195    	14041	14005         	-72.0	-59.5      	4.7        	0.247930
2376                    	151.8                  	-59.5                  	17 	29.7               	251             	-103.942884	41.952358    	14050	14014         	-72.1	-59.5      	4.7        	0.247597
2378                    	151.6                  	-59.5                  	16 	29.8               	252             	-103.942188	41.952521    	14059	14024         	-72.1	-59.5      	4.7        	0.247268
2380                    	151.4                  	-59.6                  	16 	29.8               	252             	-103.941492	41.952685    	14069	14033         	-72.1	-59.6      	4.6        	0.246939
2382                    	151.2                  	-59.6                  	16 	29.9               	252             	-103.940796	41.952848    	14078	14042         	-72.2	-59.6      	4.6        	0.246610
2384                    	150.9                  	-59.6                  	16 	30.0               	252             	-103.940100	41.953011    	14087	14051         	-72.2	-59.6      	4.6        	0.246283
2386                    	150.7                  	-59.6                  	16 	30.0               	252             	-103.939404	41.953174    	14096	14060         	-72.3	-59.6      	4.6        	0.245957
2388                    	150.5                  	-59.7                  	16 	30.1               	253             	-103.938708	41.953337    	14105	14070         	-72.3	-59.7      	4.6        	0.245624
2390                    	150.3                  	-59.7                  	16 	30.2               	253             	-103.938012	41.953500    	14115	14079         	-72.3	-59.7      	4.6        	0.245285
2392                    	150.0                  	-59.7                  	16 	30.2               	253             	-103.937316	41.953664    	14124	14088         	-72.3	-59.7      	4.6        	0.244947
2394                    	149.8                  	-59.7                  	16 	30.2               	253             	-103.936620	41.953827    	14133	14097         	-72.4	-59.7      	4.6        	0.244610
2396                    	149.6                  	-59.7                  	16 	30.2               	252             	-103.935925	41.953990    	14142	14106         	-72.4	-59.7      	4.6        	0.244273
2398                    	149.4                  	-59.8                  	16 	30.2               	252             	-103.935229	41.954153    	14152	14116         	-72.5	-59.8      	4.6        	0.243936
2400                    	149.2                  	-59.8                  	16 	30.2               	252             	-103.934533	41.954316    	14161	14125         	-72.5	-59.8      	4.6        	0.243600
2402                    	148.9                  	-59.8                  	16 	30.3               	252             	-103.933837	41.954479    	14170	14134         	-72.6	-59.8      	4.6        	0.243262
2404                    	148.7                  	-59.8                  	16 	30.3               	252             	-103.933142	41.954642    	14179	14143         	-72.6	-59.8      	4.6        	0.242923
2406                    	148.5                  	-59.8                  	16 	30.3               	252             	-103.932488	41.954801    	14189	14152         	-72.7	-59.8      	4.6        	0.242585
2408                    	148.3                  	-59.9                  	16 	30.3               	252             	-103.931835	41.954960    	14198	14161         	-72.7	-59.9      	4.6        	0.242244
2410                    	148.1                  	-59.9                  	16 	30.3               	252             	-103.931181	41.955118    	14207	14171         	-72.7	-59.9      	4.6        	0.241904
2412                    	147.9                  	-59.9                  	16 	30.1               	252             	-103.930528	41.955277    	14216	14180         	-72.8	-59.9      	4.7        	0.241564
2414                    	147.6                  	-59.9                  	16 	29.9               	252             	-103.929874	41.955436    	14226	14189         	-72.8	-59.9      	4.7        	0.241218
2416                    	147.4                  	-59.9                  	16 	29.7               	252             	-103.929221	41.955594    	14235	14199         	-72.8	-59.9      	4.7        	0.240855
2418                    	147.2                  	-59.9                  	16 	29.6               	251             	-103.928567	41.955753    	14244	14208         	-72.8	-59.9      	4.7        	0.240492
2420                    	147.0                  	-59.9                  	15 	29.4               	251             	-103.927913	41.955911    	14254	14217         	-72.8	-59.9      	4.7        	0.240130
2422                    	146.8                  	-59.9                  	15 	29.2               	251             	-103.927260	41.956070    	14263	14227         	-72.8	-59.9      	4.7        	0.239768
2424                    	146.5                  	-59.9                  	15 	29.0               	251             	-103.926606	41.956229    	14273	14236         	-72.9	-59.9      	4.7        	0.239407
2426                    	146.3                  	-59.9                  	15 	28.8               	251             	-103.925953	41.956387    	14282	14245         	-72.9	-59.9      	4.7        	0.239047
2428                    	146.1                  	-59.9                  	15 	28.6               	251             	-103.925299	41.956546    	14291	14255         	-72.9	-59.9      	4.7        	0.238693
2430                    	145.9                  	-59.9                  	15 	28.4               	251             	-103.924646	41.956705    	14301	14264         	-72.9	-59.9      	4.7        	0.238344
2432                    	145.7                  	-59.9                  	15 	28.3               	252             	-103.923992	41.956863    	14310	14273         	-72.9	-59.9      	4.7        	0.237996
2434                    	145.4                  	-59.9                  	15 	28.2               	252             	-103.923338	41.957022    	14319	14282         	-72.9	-59.9      	4.7        	0.237648
2436                    	145.2                  	-59.9                  	15 	28.0               	252             	-103.922711	41.957129    	14329	14292         	-72.9	-59.9      	4.7        	0.237301
2438                    	145.0                  	-59.9                  	15 	27.9               	253             	-103.922084	41.957235    	14338	14301         	-72.9	-59.9      	4.7        	0.236941
2440                    	144.8                  	-59.9                  	15 	27.8               	253             	-103.921457	41.957340    	14348	14311         	-72.9	-59.9      	4.9        	0.236582
2442                    	144.6                  	-59.9                  	15 	27.7               	254             	-103.920830	41.957445    	14358	14321         	-73.0	-59.9      	5.0        	0.236243
2444                    	144.3                  	-60.0                  	15 	27.5               	254             	-103.920203	41.957550    	14368	14331         	-73.0	-60.0      	5.0        	0.235891
2446                    	144.1                  	-60.0                  	15 	27.4               	255             	-103.919576	41.957656    	14378	14341         	-73.0	-60.0      	5.0        	0.235540
2448                    	143.9                  	-60.0                  	15 	27.3               	255             	-103.918949	41.957761    	14388	14351         	-73.0	-60.0      	5.0        	0.235190
2450                    	143.6                  	-60.0                  	15 	27.2               	256             	-103.918322	41.957866    	14398	14361         	-73.0	-60.0      	5.0        	0.234839
2452                    	143.4                  	-60.1                  	15 	27.1               	256             	-103.917695	41.957972    	14408	14371         	-73.0	-60.1      	5.0        	0.234490
2454                    	143.2                  	-60.1                  	15 	27.0               	256             	-103.917068	41.958077    	14418	14381         	-73.1	-60.1      	5.0        	0.234156
2456                    	142.9                  	-60.2                  	15 	26.8               	257             	-103.916442	41.958182    	14428	14391         	-73.1	-60.2      	5.0        	0.233842
2458                    	142.7                  	-60.2                  	15 	26.7               	257             	-103.915815	41.958287    	14438	14401         	-73.2	-60.2      	5.0        	0.233529
2460                    	142.5                  	-60.3                  	15 	26.6               	257             	-103.915188	41.958393    	14448	14411         	-73.2	-60.3      	5.0        	0.233216
2462                    	142.3                  	-60.3                  	15 	26.5               	257             	-103.914561	41.958498    	14459	14421         	-73.3	-60.3      	5.0        	0.232903
2464                    	142.0                  	-60.4                  	15 	26.4               	258             	-103.913934	41.958603    	14469	14431         	-73.3	-60.4      	5.0        	0.232591
2466                    	141.8                  	-60.4                  	15 	26.3               	258             	-103.913320	41.958701    	14479	14441         	-73.4	-60.4      	5.0        	0.232279
2468                    	141.6                  	-60.5                  	15 	26.2               	258             	-103.912732	41.958783    	14489	14451         	-73.5	-60.5      	5.0        	0.231966
2470                    	141.3                  	-60.6                  	15 	26.1               	258             	-103.912144	41.958864    	14499	14461         	-73.5	-60.6      	5.2        	0.231655
2472                    	141.1                  	-60.6                  	15 	26.0               	258             	-103.911556	41.958946    	14509	14472         	-73.6	-60.6      	5.2        	0.231344
2474                    	140.9                  	-60.7                  	15 	25.9               	258             	-103.910968	41.959028    	14520	14482         	-73.7	-60.7      	5.2        	0.231029
2476                    	140.6                  	-60.8                  	15 	25.7               	259             	-103.910380	41.959110    	14530	14492         	-73.8	-60.8      	5.2        	0.230716
2478                    	140.4                  	-60.8                  	15 	25.6               	259             	-103.909791	41.959192    	14540	14502         	-73.8	-60.8      	5.2        	0.230402
2480                    	140.2                  	-60.9                  	15 	25.5               	259             	-103.909203	41.959273    	14551	14513         	-73.9	-60.9      	5.2        	0.230086
2482                    	139.9                  	-60.9                  	15 	25.4               	259             	-103.908615	41.959355    	14561	14523         	-74.0	-60.9      	5.2        	0.229756
2484                    	139.7                  	-61.0                  	15 	25.2               	259             	-103.908027	41.959437    	14571	14533         	-74.1	-61.0      	5.2        	0.229428
2486                    	139.5                  	-61.0                  	15 	25.1               	259             	-103.907439	41.959519    	14582	14543         	-74.1	-61.0      	5.2        	0.229099
2488                    	139.2                  	-61.1                  	15 	25.0               	259             	-103.906851	41.959601    	14592	14554         	-74.2	-61.1      	5.2        	0.228771
2490                    	139.0                  	-61.1                  	15 	24.9               	259             	-103.906263	41.959683    	14602	14564         	-74.3	-61.1      	5.2        	0.228443
2492                    	138.8                  	-61.2                  	15 	24.8               	259             	-103.905675	41.959764    	14613	14574         	-74.3	-61.2      	5.2        	0.228115
2494                    	138.6                  	-61.2                  	15 	24.8               	259             	-103.905086	41.959846    	14623	14585         	-74.3	-61.2      	5.2        	0.227785
2496                    	138.3                  	-61.2                  	15 	24.8               	259             	-103.904498	41.959928    	14633	14595         	-74.4	-61.2      	5.2        	0.227451
2498                    	138.1                  	-61.3                  	15 	24.7               	259             	-103.903910	41.960010    	14644	14605         	-74.4	-61.3      	5.2        	0.227117
2500                    	137.9                  	-61.3                  	15 	24.7               	259             	-103.903330	41.960098    	14654	14615         	-74.5	-61.3      	5.2        	0.226783
2502                    	137.6                  	-61.4                  	15 	24.7               	259             	-103.902753	41.960190    	14664	14626         	-74.5	-61.4      	5.2        	0.226450
2504                    	137.4                  	-61.4                  	15 	24.7               	259             	-103.902177	41.960282    	14675	14636         	-74.5	-61.4      	5.2        	0.226118
2506                    	137.2                  	-61.4                  	15 	24.6               	259             	-103.901600	41.960374    	14685	14646         	-74.6	-61.4      	5.2        	0.225786
2508                    	137.0                  	-61.5                  	15 	24.6               	259             	-103.901024	41.960466    	14695	14656         	-74.6	-61.5      	5.2        	0.225449
2510                    	136.7                  	-61.5                  	15 	24.6               	259             	-103.900447	41.960558    	14705	14667         	-74.6	-61.5      	5.2        	0.225110
2512                    	136.5                  	-61.5                  	15 	24.6               	259             	-103.899870	41.960650    	14716	14677         	-74.7	-61.5      	5.2        	0.224772
2514                    	136.3                  	-61.6                  	15 	24.5               	258             	-103.899294	41.960742    	14726	14687         	-74.7	-61.6      	5.2        	0.224434
2516                    	136.1                  	-61.6                  	15 	24.5               	258             	-103.898717	41.960834    	14736	14697         	-74.8	-61.6      	5.2        	0.224096
2518                    	135.8                  	-61.6                  	14 	24.5               	258             	-103.898141	41.960926    	14747	14708         	-74.8	-61.6      	5.2        	0.223759
2520                    	135.6                  	-61.7                  	14 	24.5               	258             	-103.897564	41.961018    	14757	14718         	-74.9	-61.7      	5.2        	0.223423
2522                    	135.4                  	-61.7                  	14 	24.5               	258             	-103.896988	41.961110    	14767	14728         	-74.9	-61.7      	5.2        	0.223078
2524                    	135.2                  	-61.7                  	14 	24.5               	258             	-103.896411	41.961202    	14778	14739         	-74.9	-61.7      	5.2        	0.222732
2526                    	134.9                  	-61.7                  	14 	24.5               	257             	-103.895835	41.961294    	14788	14749         	-75.0	-61.7      	5.2        	0.222388
2528                    	134.7                  	-61.8                  	14 	24.5               	257             	-103.895258	41.961386    	14798	14759         	-75.0	-61.8      	5.2        	0.222045
2530                    	134.5                  	-61.8                  	14 	24.5               	257             	-103.894694	41.961495    	14809	14769         	-75.1	-61.8      	5.2        	0.221702
2532                    	134.3                  	-61.8                  	14 	24.5               	257             	-103.894132	41.961608    	14819	14779         	-75.1	-61.8      	5.1        	0.221360
2534                    	134.1                  	-61.8                  	14 	24.5               	257             	-103.893570	41.961721    	14829	14789         	-75.1	-61.8      	4.9        	0.221032
2536                    	133.8                  	-61.8                  	14 	24.5               	257             	-103.893007	41.961834    	14839	14799         	-75.2	-61.8      	4.9        	0.220685
2538                    	133.6                  	-61.8                  	14 	24.5               	256             	-103.892445	41.961947    	14848	14809         	-75.2	-61.8      	4.9        	0.220340
2540                    	133.4                  	-61.8                  	14 	24.4               	256             	-103.891883	41.962060    	14858	14819         	-75.2	-61.8      	4.9        	0.219995
2542                    	133.2                  	-61.8                  	14 	24.4               	256             	-103.891321	41.962173    	14868	14828         	-75.2	-61.8      	4.9        	0.219650
2544                    	133.0                  	-61.8                  	14 	24.4               	256             	-103.890759	41.962286    	14878	14838         	-75.2	-61.8      	4.9        	0.219306
2546                    	132.8                  	-61.8                  	14 	24.4               	256             	-103.890197	41.962399    	14888	14848         	-75.2	-61.8      	4.9        	0.218962
2548                    	132.6                  	-61.9                  	14 	24.4               	255             	-103.889635	41.962512    	14898	14858         	-75.2	-61.9      	4.9        	0.218627
2550                    	132.4                  	-61.9                  	14 	24.4               	255             	-103.889073	41.962625    	14907	14868         	-75.2	-61.9      	4.9        	0.218298
2552                    	132.2                  	-61.9                  	14 	24.3               	255             	-103.888511	41.962738    	14917	14877         	-75.3	-61.9      	4.9        	0.217971
2554                    	131.9                  	-61.9                  	14 	24.3               	255             	-103.887948	41.962851    	14927	14887         	-75.3	-61.9      	4.9        	0.217644
2556                    	131.7                  	-61.9                  	14 	24.2               	254             	-103.887386	41.962964    	14937	14897         	-75.3	-61.9      	4.9        	0.217317
2558                    	131.5                  	-61.9                  	14 	24.2               	254             	-103.886823	41.963079    	14947	14907         	-75.3	-61.9      	4.9        	0.216993
2560                    	131.3                  	-62.0                  	14 	24.2               	254             	-103.886255	41.963213    	14957	14917         	-75.3	-62.0      	4.9        	0.216669
2562                    	131.1                  	-62.0                  	14 	24.1               	254             	-103.885686	41.963346    	14966	14926         	-75.3	-62.0      	4.8        	0.216364
2564                    	130.9                  	-62.0                  	14 	24.1               	253             	-103.885117	41.963480    	14976	14936         	-75.3	-62.0      	4.8        	0.216071
2566                    	130.7                  	-62.1                  	14 	24.1               	253             	-103.884549	41.963613    	14985	14945         	-75.3	-62.1      	4.8        	0.215779
2568                    	130.5                  	-62.1                  	14 	24.0               	253             	-103.883980	41.963747    	14995	14955         	-75.4	-62.1      	4.8        	0.215487
2570                    	130.3                  	-62.1                  	14 	24.0               	252             	-103.883411	41.963880    	15005	14964         	-75.4	-62.1      	4.8        	0.215196
2572                    	130.1                  	-62.2                  	14 	24.1               	252             	-103.882843	41.964014    	15014	14974         	-75.4	-62.2      	4.8        	0.214904
2574                    	129.9                  	-62.2                  	14 	24.2               	252             	-103.882274	41.964148    	15024	14983         	-75.5	-62.2      	4.8        	0.214614
2576                    	129.7                  	-62.3                  	14 	24.3               	252             	-103.881705	41.964281    	15033	14993         	-75.5	-62.3      	4.8        	0.214346
2578                    	129.5                  	-62.3                  	14 	24.4               	252             	-103.881137	41.964415    	15043	15002         	-75.6	-62.3      	4.8        	0.214079
2580                    	129.3                  	-62.4                  	14 	24.5               	252             	-103.880568	41.964548    	15052	15012         	-75.7	-62.4      	4.8        	0.213812
2582                    	129.1                  	-62.5                  	14 	24.7               	252             	-103.879999	41.964682    	15062	15021         	-75.8	-62.5      	4.8        	0.213545
2584                    	128.9                  	-62.5                  	14 	24.8               	252             	-103.879431	41.964815    	15071	15031         	-75.8	-62.5      	4.8        	0.213279
2586                    	128.7                  	-62.6                  	14 	24.9               	252             	-103.878862	41.964949    	15081	15040         	-75.9	-62.6      	4.8        	0.213013
2588                    	128.5                  	-62.7                  	14 	25.0               	252             	-103.878293	41.965083    	15090	15050         	-75.9	-62.7      	4.8        	0.212745
2590                    	128.3                  	-62.7                  	14 	25.1               	252             	-103.877725	41.965216    	15100	15059         	-76.0	-62.7      	4.8        	0.212472
2592                    	128.1                  	-62.8                  	14 	25.2               	252             	-103.877115	41.965342    	15110	15069         	-76.1	-62.8      	4.8        	0.212199
2594                    	127.9                  	-62.8                  	14 	25.3               	252             	-103.876503	41.965468    	15119	15078         	-76.1	-62.8      	4.8        	0.211911
2596                    	127.7                  	-62.9                  	14 	25.5               	252             	-103.875891	41.965594    	15129	15088         	-76.2	-62.9      	5.1        	0.211623
2598                    	127.5                  	-62.9                  	14 	25.6               	252             	-103.875278	41.965719    	15140	15099         	-76.3	-62.9      	5.1        	0.211335
2600                    	127.3                  	-63.0                  	14 	25.7               	252             	-103.874666	41.965845    	15150	15109         	-76.3	-63.0      	5.1        	0.211041
2602                    	127.1                  	-63.0                  	14 	25.9               	252             	-103.874054	41.965970    	15160	15119         	-76.4	-63.0      	5.1        	0.210719
2604                    	126.9                  	-63.0                  	14 	26.0               	252             	-103.873442	41.966096    	15170	15129         	-76.4	-63.0      	5.1        	0.210391
2606                    	126.7                  	-63.0                  	13 	26.1               	253             	-103.872830	41.966222    	15180	15139         	-76.5	-63.0      	5.1        	0.210062
2608                    	126.5                  	-63.1                  	13 	26.2               	253             	-103.872218	41.966347    	15191	15149         	-76.5	-63.1      	5.1        	0.209734
2610                    	126.3                  	-63.1                  	13 	26.4               	253             	-103.871606	41.966473    	15201	15160         	-76.6	-63.1      	5.1        	0.209407
2612                    	126.0                  	-63.1                  	13 	26.4               	253             	-103.870994	41.966599    	15211	15170         	-76.6	-63.1      	5.1        	0.209080
2614                    	125.8                  	-63.1                  	13 	26.4               	254             	-103.870381	41.966724    	15221	15180         	-76.7	-63.1      	5.1        	0.208753
2616                    	125.6                  	-63.1                  	13 	26.4               	255             	-103.869769	41.966850    	15231	15190         	-76.7	-63.1      	5.1        	0.208411
2618                    	125.4                  	-63.1                  	13 	26.4               	255             	-103.869157	41.966976    	15242	15200         	-76.7	-63.1      	5.1        	0.208070
2620                    	125.2                  	-63.1                  	13 	26.5               	256             	-103.868545	41.967101    	15252	15210         	-76.8	-63.1      	5.1        	0.207730
2622                    	125.0                  	-63.1                  	13 	26.5               	256             	-103.867933	41.967181    	15262	15220         	-76.8	-63.1      	5.1        	0.207390
2624                    	124.8                  	-63.1                  	13 	26.5               	257             	-103.867320	41.967220    	15272	15231         	-76.8	-63.1      	5.1        	0.207048
2626                    	124.6                  	-63.1                  	13 	26.6               	257             	-103.866707	41.967258    	15282	15241         	-76.8	-63.1      	5.1        	0.206706
2628                    	124.4                  	-63.1                  	13 	26.6               	258             	-103.866095	41.967297    	15293	15251         	-76.7	-63.1      	5.2        	0.206368
2630                    	124.2                  	-63.2                  	13 	26.6               	259             	-103.865482	41.967336    	15303	15261         	-76.7	-63.2      	5.2        	0.206038
2632                    	124.0                  	-63.2                  	13 	26.5               	259             	-103.864869	41.967375    	15314	15272         	-76.7	-63.2      	5.2        	0.205708
2634                    	123.8                  	-63.2                  	13 	26.3               	260             	-103.864257	41.967414    	15324	15282         	-76.7	-63.2      	5.2        	0.205378
2636                    	123.5                  	-63.2                  	13 	26.2               	261             	-103.863644	41.967453    	15334	15293         	-76.7	-63.2      	5.2        	0.205050
2638                    	123.3                  	-63.2                  	13 	26.1               	262             	-103.863032	41.967492    	15345	15303         	-76.7	-63.2      	5.2        	0.204721
2640                    	123.1                  	-63.2                  	14 	25.9               	263             	-103.862419	41.967530    	15355	15313         	-76.6	-63.2      	5.2        	0.204394
2642                    	122.9                  	-63.3                  	14 	25.8               	263             	-103.861806	41.967569    	15366	15324         	-76.6	-63.3      	5.2        	0.204077
2644                    	122.7                  	-63.3                  	14 	25.7               	264             	-103.861194	41.967608    	15376	15334         	-76.7	-63.3      	5.2        	0.203773
2646                    	122.5                  	-63.3                  	14 	25.6               	265             	-103.860581	41.967647    	15386	15344         	-76.7	-63.3      	5.2        	0.203469
2648                    	122.3                  	-63.4                  	14 	25.4               	266             	-103.859968	41.967686    	15397	15355         	-76.7	-63.4      	5.2        	0.203165
